metric_id,geography_level,geography_code,year,religion,sex,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
salaried-earnings,national,IN,2022,all,all,urban,22871,regular_salaried_employees_15plus,29583,,,plfs-microdata,sources/nada/plfs-2022-23/Data_in_CSV.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2022-23 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2022-23/. Year=2022 is the start of the Jul-2022 to Jun-2023 reference period.",false
salaried-earnings,national,IN,2022,all,male,urban,24204,regular_salaried_employees_15plus,21980,,,plfs-microdata,sources/nada/plfs-2022-23/Data_in_CSV.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2022-23 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2022-23/. Year=2022 is the start of the Jul-2022 to Jun-2023 reference period.",false
salaried-earnings,national,IN,2022,all,female,urban,18943,regular_salaried_employees_15plus,7602,,,plfs-microdata,sources/nada/plfs-2022-23/Data_in_CSV.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2022-23 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2022-23/. Year=2022 is the start of the Jul-2022 to Jun-2023 reference period.",false
salaried-earnings,national,IN,2023,muslim,all,all,17747,regular_salaried_employees_15plus,5122,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,muslim,male,all,18355,regular_salaried_employees_15plus,4286,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,muslim,female,all,14667,regular_salaried_employees_15plus,836,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,muslim,all,rural,16811,regular_salaried_employees_15plus,1722,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,muslim,male,rural,17722,regular_salaried_employees_15plus,1458,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,muslim,female,rural,11934,regular_salaried_employees_15plus,264,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,muslim,all,urban,18396,regular_salaried_employees_15plus,3400,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,muslim,male,urban,18801,regular_salaried_employees_15plus,2828,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,muslim,female,urban,16420,regular_salaried_employees_15plus,572,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,all,all,21344,regular_salaried_employees_15plus,35532,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,male,all,22974,regular_salaried_employees_15plus,26135,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,female,all,16602,regular_salaried_employees_15plus,9397,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,all,rural,16528,regular_salaried_employees_15plus,11838,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,male,rural,17999,regular_salaried_employees_15plus,8935,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,female,rural,11598,regular_salaried_employees_15plus,2903,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,all,urban,25032,regular_salaried_employees_15plus,23694,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,male,urban,27026,regular_salaried_employees_15plus,17200,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,hindu,female,urban,19795,regular_salaried_employees_15plus,6494,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,all,all,25093,regular_salaried_employees_15plus,3584,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,male,all,27347,regular_salaried_employees_15plus,2339,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,female,all,21640,regular_salaried_employees_15plus,1245,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,all,rural,21176,regular_salaried_employees_15plus,1426,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,male,rural,23385,regular_salaried_employees_15plus,951,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,female,rural,17928,regular_salaried_employees_15plus,475,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,all,urban,28010,regular_salaried_employees_15plus,2158,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,male,urban,30218,regular_salaried_employees_15plus,1388,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
salaried-earnings,national,IN,2023,christian,female,urban,24526,regular_salaried_employees_15plus,770,,,plfs-microdata,sources/nada/plfs-2023-24/CSV_data_PLFS_2023_2024.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2023-24 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2023-24/. Year=2023 is the start of the Jul-2023 to Jun-2024 reference period.",false
